"","word","count","rank","zipfs_freq"
"24105","instantaneous",598,24105,1321.05001203398
"24106","bettina",598,24106,1320.9957583302
"24107","stowaway",598,24107,1320.941509105
"24108","baggy",598,24108,1320.88726435781
"24109","arguably",598,24109,1320.83302408808
"24110","paternal",598,24110,1320.77878829525
"24111","boardroom",598,24111,1320.72455697878
"24112","flaunt",598,24112,1320.67033013809
"24113","kimball",598,24113,1320.61610777265
"24114","gradient",598,24114,1320.56188988189
"24115","retrace",598,24115,1320.50767646526
"24116","stockholders",598,24116,1320.4534675222
"24117","proton",598,24117,1320.39926305217
"24118","tt",598,24118,1320.34506305459
"24119","isnt",597,24119,1320.29086752893
"24120","mallard",597,24120,1320.23667647463
"24121","reincarnated",597,24121,1320.18248989113
"24122","planks",597,24122,1320.12830777787
"24123","enforcer",597,24123,1320.07413013431
"24124","trumpeting",597,24124,1320.01995695989
"24125","crouch",597,24125,1319.96578825406
"24126","foie",597,24126,1319.91162401626
"24127","whacking",597,24127,1319.85746424594
"24128","thane",597,24128,1319.80330894254
"24129","rowena",597,24129,1319.74915810551
"24130","escalating",597,24130,1319.6950117343
"24131","spender",597,24131,1319.64086982836
"24132","brim",597,24132,1319.58673238713
"24133","duster",597,24133,1319.53259941005
"24134","thumps",597,24134,1319.47847089658
"24135","ideological",597,24135,1319.42434684617
"24136","entree",597,24136,1319.37022725825
"24137","bangladesh",597,24137,1319.31611213228
"24138","atrocity",597,24138,1319.2620014677
"24139","preached",597,24139,1319.20789526396
"24140","hpd",597,24140,1319.15379352052
"24141","tre",597,24141,1319.09969623681
"24142","chats",597,24142,1319.04560341228
"24143","sans",597,24143,1318.99151504638
"24144","nimble",597,24144,1318.93743113857
"24145","halftime",597,24145,1318.88335168828
"24146","supremacy",596,24146,1318.82927669496
"24147","warlords",596,24147,1318.77520615807
"24148","prism",596,24148,1318.72114007706
"24149","soulful",596,24149,1318.66707845136
"24150","sundance",596,24150,1318.61302128043
"24151","intrepid",596,24151,1318.55896856371
"24152","whoopee",596,24152,1318.50492030067
"24153","putz",596,24153,1318.45087649073
"24154","rigsby",596,24154,1318.39683713336
"24155","regenerate",596,24155,1318.342802228
"24156","mystique",596,24156,1318.28877177411
"24157","maxed",596,24157,1318.23474577112
"24158","life-changing",596,24158,1318.18072421849
"24159","janus",596,24159,1318.12670711567
"24160","blending",596,24160,1318.0726944621
"24161","jumpin",596,24161,1318.01868625725
"24162","b.s.",596,24162,1317.96468250054
"24163","rhett",596,24163,1317.91068319145
"24164","scarring",596,24164,1317.85668832941
"24165","swish",596,24165,1317.80269791387
"24166","juniper",596,24166,1317.74871194429
"24167","ginseng",596,24167,1317.69473042012
"24168","ligature",596,24168,1317.6407533408
"24169","cramping",596,24169,1317.58678070578
"24170","reflections",596,24170,1317.53281251452
"24171","bodega",595,24171,1317.47884876647
"24172","vesuvius",595,24172,1317.42488946107
"24173","assad",595,24173,1317.37093459778
"24174","pegs",595,24174,1317.31698417605
"24175","aaargh",595,24175,1317.26303819532
"24176","mongols",595,24176,1317.20909665505
"24177","therapists",595,24177,1317.15515955469
"24178","sampling",595,24178,1317.10122689369
"24179","fairchild",595,24179,1317.04729867151
"24180","methadone",595,24180,1316.99337488758
"24181","stereotypes",595,24181,1316.93945554137
"24182","corned",595,24182,1316.88554063232
"24183","gluten",595,24183,1316.83163015989
"24184","prose",595,24184,1316.77772412353
"24185","eep",595,24185,1316.72382252269
"24186","rainfall",595,24186,1316.66992535681
"24187","anklets",595,24187,1316.61603262536
"24188","callers",595,24188,1316.56214432779
"24189","angrier",595,24189,1316.50826046354
"24190","attractions",595,24190,1316.45438103207
"24191","jacko",595,24191,1316.40050603283
"24192","jud",594,24192,1316.34663546528
"24193","photon",594,24193,1316.29276932885
"24194","commoner",594,24194,1316.23890762302
"24195","inquiring",594,24195,1316.18505034723
"24196","implemented",594,24196,1316.13119750092
"24197",NA,594,24197,1316.07734908357
"24198","gustave",594,24198,1316.02350509461
"24199","worry.",594,24199,1315.9696655335
"24200","regionals",594,24200,1315.9158303997
"24201","feride",594,24201,1315.86199969265
"24202","aoi",594,24202,1315.80817341181
"24203","centimetres",594,24203,1315.75435155664
"24204","justifies",594,24204,1315.70053412658
"24205","chernobyl",594,24205,1315.64672112109
"24206","montage",594,24206,1315.59291253963
"24207","rumba",594,24207,1315.53910838164
"24208","hilt",594,24208,1315.48530864658
"24209","minna",594,24209,1315.4315133339
"24210","norse",594,24210,1315.37772244307
"24211","pelé",594,24211,1315.32393597352
"24212","lib",594,24212,1315.27015392472
"24213","luxembourg",594,24213,1315.21637629612
"24214","athos",594,24214,1315.16260308718
"24215","azul",594,24215,1315.10883429734
"24216","corrigan",594,24216,1315.05506992607
"24217","reb",594,24217,1315.00130997281
"24218","abuela",594,24218,1314.94755443702
"24219","peeps",593,24219,1314.89380331816
"24220","hammerhead",593,24220,1314.84005661569
"24221","eraser",593,24221,1314.78631432904
"24222","trinkets",593,24222,1314.73257645769
"24223","patented",593,24223,1314.67884300109
"24224","kook",593,24224,1314.62511395868
"24225","renfield",593,24225,1314.57138932993
"24226","monstrosity",593,24226,1314.51766911429
"24227","strides",593,24227,1314.46395331122
"24228","veritable",593,24228,1314.41024192017
"24229","nomads",593,24229,1314.3565349406
"24230","exempt",593,24230,1314.30283237196
"24231","sonata",593,24231,1314.24913421371
"24232","fuentes",593,24232,1314.19544046531
"24233","averted",593,24233,1314.14175112621
"24234","ozzie",593,24234,1314.08806619586
"24235","spheres",593,24235,1314.03438567372
"24236","sauerkraut",593,24236,1313.98070955926
"24237","pawnshop",593,24237,1313.92703785192
"24238","wildcat",593,24238,1313.87337055116
"24239","differential",593,24239,1313.81970765643
"24240","degradation",593,24240,1313.76604916721
"24241","bourgeoisie",593,24241,1313.71239508293
"24242","coils",593,24242,1313.65874540306
"24243","endearing",593,24243,1313.60510012706
"24244","weakening",593,24244,1313.55145925437
"24245","rong",593,24245,1313.49782278447
"24246","trimmed",593,24246,1313.4441907168
"24247","slaughtering",593,24247,1313.39056305082
"24248","freestyle",593,24248,1313.33693978599
"24249","ts",593,24249,1313.28332092177
"24250","dayton",592,24250,1313.22970645762
"24251","oh-ho-ho",592,24251,1313.17609639298
"24252","dismantled",592,24252,1313.12249072733
"24253","svu",592,24253,1313.06888946011
"24254","fray",592,24254,1313.01529259079
"24255","forefront",592,24255,1312.96170011882
"24256","khaled",592,24256,1312.90811204366
"24257","uv",592,24257,1312.85452836477
"24258","indiscreet",592,24258,1312.8009490816
"24259","tarmac",592,24259,1312.74737419363
"24260","fer",592,24260,1312.69380370029
"24261","red-hot",592,24261,1312.64023760106
"24262","doable",592,24262,1312.58667589538
"24263","probing",592,24263,1312.53311858273
"24264","groupies",592,24264,1312.47956566255
"24265","jumpers",592,24265,1312.42601713431
"24266","bookkeeper",592,24266,1312.37247299747
"24267","siegel",592,24267,1312.31893325148
"24268","mangoes",592,24268,1312.2653978958
"24269","granada",592,24269,1312.21186692989
"24270","yoshiko",592,24270,1312.15834035322
"24271","sachiko",591,24271,1312.10481816523
"24272","pheromones",591,24272,1312.0513003654
"24273","expedite",591,24273,1311.99778695317
"24274","apparition",591,24274,1311.94427792802
"24275","hallmark",591,24275,1311.89077328939
"24276","shareholder",591,24276,1311.83727303675
"24277","furnish",591,24277,1311.78377716956
"24278","meringue",591,24278,1311.73028568728
"24279","kinks",591,24279,1311.67679858936
"24280","'from",591,24280,1311.62331587528
"24281","subaru",591,24281,1311.56983754448
"24282","criminally",591,24282,1311.51636359643
"24283","caw",591,24283,1311.46289403059
"24284","raccoons",591,24284,1311.40942884642
"24285","nο",591,24285,1311.35596804338
"24286","lute",591,24286,1311.30251162092
"24287","battled",591,24287,1311.24905957853
"24288","mozzarella",591,24288,1311.19561191564
"24289","nasser",591,24289,1311.14216863172
"24290","scooped",591,24290,1311.08872972624
"24291","correcting",591,24291,1311.03529519865
"24292","economical",591,24292,1310.98186504842
"24293","holm",591,24293,1310.92843927501
"24294","antisocial",591,24294,1310.87501787788
"24295","negativity",591,24295,1310.82160085648
"24296","rotted",590,24296,1310.76818821029
"24297","vaudeville",590,24297,1310.71477993876
"24298","docile",590,24298,1310.66137604135
"24299","constructing",590,24299,1310.60797651753
"24300","escalated",590,24300,1310.55458136676
"24301","co-operation",590,24301,1310.5011905885
"24302","benjy",590,24302,1310.44780418221
"24303","remanded",590,24303,1310.39442214736
"24304","tether",590,24304,1310.3410444834
"24305","daresay",590,24305,1310.2876711898
"24306","poignant",590,24306,1310.23430226603
"24307","loafers",590,24307,1310.18093771153
"24308","stahl",590,24308,1310.12757752578
"24309","miso",590,24309,1310.07422170825
"24310","rubin",590,24310,1310.02087025838
"24311","humanly",590,24311,1309.96752317565
"24312","relieving",590,24312,1309.91418045951
"24313","irena",589,24313,1309.86084210944
"24314","dalia",589,24314,1309.80750812489
"24315","in-law",589,24315,1309.75417850533
"24316","continuation",589,24316,1309.70085325021
"24317","violates",589,24317,1309.64753235901
"24318","landlords",589,24318,1309.59421583119
"24319","smokers",589,24319,1309.5409036662
"24320","registering",589,24320,1309.48759586352
"24321","seiji",589,24321,1309.43429242261
"24322","oozing",589,24322,1309.38099334293
"24323","buildup",589,24323,1309.32769862395
"24324","avenging",589,24324,1309.27440826512
"24325","etched",589,24325,1309.22112226592
"24326","loon",589,24326,1309.1678406258
"24327","paddling",589,24327,1309.11456334424
"24328","keeler",589,24328,1309.06129042069
"24329","whooshes",589,24329,1309.00802185462
"24330","tenacity",589,24330,1308.9547576455
"24331","wheelbarrow",589,24331,1308.90149779278
"24332","giveaway",589,24332,1308.84824229594
"24333","hazards",589,24333,1308.79499115444
"24334","clinically",589,24334,1308.74174436775
"24335","cubby",589,24335,1308.68850193532
"24336","paroled",589,24336,1308.63526385662
"24337","'not",589,24337,1308.58203013113
"24338","indonesian",589,24338,1308.5288007583
"24339","vidya",589,24339,1308.47557573759
"24340","accumulate",589,24340,1308.42235506849
"24341","angelique",589,24341,1308.36913875044
"24342","flashlights",589,24342,1308.31592678292
"24343","whiny",589,24343,1308.26271916538
"24344","cranking",589,24344,1308.20951589731
"24345","lumberjack",589,24345,1308.15631697816
"24346","bargained",589,24346,1308.1031224074
"24347","developers",588,24347,1308.04993218449
"24348","laszlo",588,24348,1307.9967463089
"24349","taiwanese",588,24349,1307.9435647801
"24350","byrne",588,24350,1307.89038759755
"24351","appetites",588,24351,1307.83721476073
"24352","baz",588,24352,1307.78404626909
"24353","streetcar",588,24353,1307.7308821221
"24354","levin",588,24354,1307.67772231923
"24355","northwestern",588,24355,1307.62456685994
"24356","nak",588,24356,1307.57141574371
"24357","mccormick",588,24357,1307.51826897
"24358","atonement",588,24358,1307.46512653827
"24359","nightstand",588,24359,1307.411988448
"24360","bristow",588,24360,1307.35885469864
"24361","armistice",588,24361,1307.30572528968
"24362","shinichi",588,24362,1307.25260022057
"24363","kolkata",588,24363,1307.19947949078
"24364","clowning",588,24364,1307.14636309978
"24365","tightening",588,24365,1307.09325104704
"24366","bakersfield",588,24366,1307.04014333202
"24367","singsong",588,24367,1306.9870399542
"24368","advisory",588,24368,1306.93394091304
"24369","dyin",588,24369,1306.880846208
"24370","fundraising",588,24370,1306.82775583857
"24371","upped",588,24371,1306.77466980419
"24372","headstrong",588,24372,1306.72158810435
"24373","prevailed",588,24373,1306.66851073851
"24374","hungover",587,24374,1306.61543770614
"24375","birthing",587,24375,1306.56236900671
"24376","stagecoach",587,24376,1306.50930463968
"24377","simulated",587,24377,1306.45624460453
"24378","megumi",587,24378,1306.40318890072
"24379","peddler",587,24379,1306.35013752773
"24380","belmont",587,24380,1306.29709048501
"24381","perfumes",587,24381,1306.24404777205
"24382","demonstrates",587,24382,1306.1910093883
"24383","ecological",587,24383,1306.13797533324
"24384","ola",587,24384,1306.08494560634
"24385","grievance",587,24385,1306.03192020707
"24386","goddesses",587,24386,1305.97889913489
"24387","figment",587,24387,1305.92588238928
"24388","smalls",587,24388,1305.8728699697
"24389","debriefing",587,24389,1305.81986187563
"24390","minorities",587,24390,1305.76685810653
"24391","shelling",587,24391,1305.71385866188
"24392","daredevil",587,24392,1305.66086354114
"24393","clean-up",587,24393,1305.60787274379
"24394","punctuality",587,24394,1305.55488626929
"24395","kush",587,24395,1305.50190411711
"24396","leapt",587,24396,1305.44892628673
"24397","burnin",587,24397,1305.39595277762
"24398","businesswoman",587,24398,1305.34298358924
"24399","sulphur",587,24399,1305.29001872106
"24400","organizer",587,24400,1305.23705817257
"24401","tal",587,24401,1305.18410194322
"24402","ringleader",587,24402,1305.13115003248
"24403","tantrums",586,24403,1305.07820243984
"24404","idealist",586,24404,1305.02525916476
"24405","inkling",586,24405,1304.9723202067
"24406","door-to-door",586,24406,1304.91938556515
"24407","captives",586,24407,1304.86645523958
"24408","chloride",586,24408,1304.81352922944
"24409","musa",586,24409,1304.76060753423
"24410","ang",586,24410,1304.7076901534
"24411","foresight",586,24411,1304.65477708643
"24412","pram",586,24412,1304.60186833279
"24413","do-do",586,24413,1304.54896389195
"24414","crippling",586,24414,1304.49606376338
"24415","bungee",586,24415,1304.44316794657
"24416","fashions",586,24416,1304.39027644097
"24417","hemp",586,24417,1304.33738924606
"24418","gunfight",586,24418,1304.28450636131
"24419","registers",586,24419,1304.2316277862
"24420","celibacy",586,24420,1304.17875352019
"24421","anthropologist",586,24421,1304.12588356276
